Id,I_COL_01,I_COL_02,I_COL_03,I_COL_04,I_COL_05,I_COL_06,I_COL_07,I_COL_08,I_COL_09,I_COL_10,S_COL_01,S_COL_02,S_COL_03,S_COL_04,S_COL_05,S_COL_06,S_COL_07,S_COL_08,S_COL_09,S_COL_10,D_COL_01,D_COL_02,D_COL_03,D_COL_04,D_COL_05,D_COL_06,D_COL_07,D_COL_08,D_COL_09,D_COL_10,G_COL_01,G_COL_02,G_COL_03,G_COL_04,G_COL_05,G_COL_06,G_COL_07,G_COL_08,G_COL_09,G_COL_10
244,660422499,124166345,117416917,555886468,1218177658,1238715882,1240043127,1437093737,1624087684,1616608262,S4ETFJLJ564AO7,GHCJVRP,,92WU0R2S2E73697DYV0GGPX,HYT5BP7HHKTXKFNI,5HNLCMS,RF1TERAS2IW1ZAWZYOPNPM,K16H6WHNIUQ,0OFKWV9INGH0V,COOEIPINV2VGBISFTUI79KD3,2012-12-13 00:00:00,2011-06-14 00:00:00,1999-12-21 00:00:00,1978-03-19 00:00:00,1974-10-25 00:00:00,2007-10-14 00:00:00,1979-12-29 00:00:00,1962-01-03 00:00:00,,1992-03-02 00:00:00,{6A2A32BF-6519-4C1A-8752-743CC3C52DF8},{EE9907FE-D2B7-452F-B7A1-CBB66B3E655D},{87BB5CFE-6154-41EE-BBF5-38F1F56F6469},{1845F074-D7D3-4292-8BA3-122079C6D695},{7ED48D87-46E3-408B-A0FD-9F041D58C5EC},{F498875F-CF02-4C43-9D67-96564B2890C2},{FA32FBFD-329F-43A1-AEA8-A2697449CE04},{9B5B6788-5F85-4DE6-901D-147C91894E8C},{962CE338-5469-4BAE-B07B-861312B8A59D},{171969F1-E5EE-49F2-BBED-9EC1B52CF86B}
245,2090612873,678338719,,617723919,715115713,1902521949,655079249,1724276604,1417382638,456226895,P70V2M9DA,K71JU,9TXGJYFZQFCIBQPE,B02AK,H4BMGTNEPIH,XCPD54B2SV,0IS209IN5C3EMKWYDVHHT,8KZFQISYIGTP,,YJ9HOVIL0VI,2000-06-16 00:00:00,1982-05-11 00:00:00,1977-09-09 00:00:00,,1991-12-14 00:00:00,,2007-03-15 00:00:00,1970-01-21 00:00:00,1982-06-21 00:00:00,2012-04-10 00:00:00,{DA2A1439-A806-4383-9710-2B7337BC1CB9},{21411D4F-468B-4600-9AFE-3810E80E3405},,{92D8021D-EE43-44DA-8806-9C59F3939BFA},{91348D7B-2762-4A8B-97EA-D4D680D556F3},{374B3862-3FDC-4891-A38F-AFD5F592D9A4},{EA470568-CF18-4C0D-A94A-A77C0370365E},{C4BA5E79-5761-46E7-81BB-4A2F16209002},{79DA4C8E-A377-4493-8392-3D0E58EA1859},{BC54A122-F8CD-4791-982D-8987A71C03F4}
246,1583068182,2094274396,468280632,1701056169,1858533401,519378325,968452221,1763682855,906433626,103201027,XN707R8AP,XC3SCKUJUWZNUO4U7JTBKKUD,3KO41,J1NQLVFW,V7AMLC7A05MYNS,AQJ5Z5JHKXRDWYOPR39FVYR,4AU3UO50OUYM71,3CYV4NCR6HTSUKL8BO,ZNZIVMIDZCUCIS2W3WWR7,N4MGDJZKS558PMP9SE914WR,1964-08-02 00:00:00,1999-02-23 00:00:00,1984-12-15 00:00:00,1983-02-28 00:00:00,1995-06-17 00:00:00,1979-07-26 00:00:00,1975-02-20 00:00:00,1968-09-06 00:00:00,1962-05-04 00:00:00,1964-07-23 00:00:00,{A4DE8230-22E4-4BAC-8AF4-51CE288F423B},{11CDEC96-3089-42A7-9DA2-82AC43AB26B9},{4ADA2B90-A626-4F76-B200-C6DE4517FFBB},{6E6B83E9-1986-4E0F-B242-C82B80B77649},{B5CD9461-F8C3-4C45-93FA-9B8BA07AD23B},{7885D31B-34F4-4CCB-9FD3-0B09A08CE4E4},{F3F1BCC1-3851-4DEF-B976-D8C86DB01A44},,{29C31561-6008-43D5-BAF3-D56B8CC15145},{FAB6B872-F13C-4974-A623-E2CF63A1A838}
247,144182796,787604559,267509917,1237103639,1866716497,1039598831,708123631,32796009,1605496346,4361579,CUK7RFO12YB8KOUAGBT,6LZOINJM51M2UA,FWPG2C,9BUQAULQ7KFIV,2EO67ZGZON,OECX4,OG23MLP64K,QVNWBOFE03LGCBS6L4WL8MFC,CVR3LPTPRPB,JYFSV,1995-06-17 00:00:00,1977-08-06 00:00:00,1990-10-21 00:00:00,1961-12-12 00:00:00,1990-01-28 00:00:00,1968-08-30 00:00:00,1977-07-20 00:00:00,2002-10-06 00:00:00,1992-06-16 00:00:00,2012-07-04 00:00:00,{05347EC6-54AA-4206-A80B-3E72FD4D00E1},,{5E8737B3-7C23-4134-9284-17DA79836B8E},{1256AF8D-FA4D-4373-9B4E-1A01922A87D5},{EBA89F08-E926-44D9-8440-5B4BC86DB09D},{D3BC8983-2D0C-4CB7-9730-DF0D4622CF95},{C8B3A7DE-23CD-4A24-91ED-8666403C38F8},{15C39F55-E79B-4181-9A06-200CCD44642C},{BEF1D650-2D3F-44A0-8357-DE70402D3B85},{C4E92FD2-B77C-4805-BCB8-B4BAE7DC878E}
248,1741453124,1190694871,,1190226529,1716564103,542434911,1635014661,942924453,2068310080,1844141366,ETVD89D0ZYZGK5GL6DJHU1Y,FVHHEE9U,KIQINQBDKTFQFJB,VCMM4683O5TUU0V4M5,550TYOF9YP8FCQ,CGPLRO9VRS02TW3,U2ZL3YQ18F87ORDMD1FQ29Q6,FXMQC,GSXYGJS8TTIBYDAW,4Y7GVM3G1S2OSD,1980-10-16 00:00:00,2016-04-04 00:00:00,1998-11-09 00:00:00,1989-08-19 00:00:00,1988-10-22 00:00:00,1986-04-23 00:00:00,2008-11-05 00:00:00,2013-04-07 00:00:00,1964-02-12 00:00:00,2015-08-20 00:00:00,{4120DFE3-ED5C-4610-BD4C-E7A0EC4694F9},{984FE4E2-8C31-4ACB-82D8-074F7DE3D825},{EDE8A2FD-7CC2-4E14-A35A-3C4E0D624040},{BC028A1F-C8D3-4707-A4AF-5915AF28CFB1},,{1F45A02E-AD76-47D8-9003-AFA9375ECABC},{8F21F48C-655F-4A47-9CDA-1BD088FEF79E},{0956E5A4-1143-4743-9A94-6974200991EA},{7B41C3D3-041E-4F7D-B75D-C4119223B7F8},{0B1F4ECA-F677-4608-A549-8CDA711D0131}
249,275942529,289423669,,1938057733,363144665,1159197642,75988821,1986746296,235341698,1555098991,1RS6NZGDE37B,EPDFFBE5GQ5,D1H7JXWOX,LW07B7VKO,ZA2U2I5LCAQQCM66YNA7R,4SLH4I4VSFKBGEY4NTLOI,XUEB77NG,G8BRBBCIP7L2K019SXNF,9NXWZH6XE98KAGWNL,,1971-02-25 00:00:00,2011-08-26 00:00:00,2009-03-26 00:00:00,1983-07-22 00:00:00,2012-12-07 00:00:00,2001-10-19 00:00:00,1971-11-26 00:00:00,1992-06-03 00:00:00,1998-09-26 00:00:00,1984-07-23 00:00:00,{B4EEB432-4DE1-4434-8951-162486A1A4D1},{D87F8BAC-8EE0-4DF5-9FFC-0B5C24A941BB},{3109E364-D8F5-43A9-B30D-B51673CC0371},{26B0043E-BA26-4AE1-A973-2BC84A18A4DD},,{C0F25A86-87A1-4DFB-8A87-E1ADEB92CED5},{1AC23A75-C53B-45A6-9E90-CDB2C0923AD0},{48F41F40-54E5-477D-BE60-7EDE9A9C725C},,{2B8E3B15-73F9-4457-9113-78F1E0282D8D}
250,308472447,1875637223,777112310,139113913,1690232716,664820732,2090482890,864763993,1644873892,975972570,U6GN4BDRBKZZUIO7K416EBDA,ROGC7JMOVOZS,8C0BWHOA9JQHYL3S3FP,,L9NQNFXAI2MA8CKCO08,6VZUAVCVTDAGJ,XG4IM9BY4YN1I01YTDKO,5MUVOYZM4YKSOI60DP,56X4341OQC8NNAKSX0UM9S3,ZMS13A4TQ29Y0,1992-03-21 00:00:00,1977-04-11 00:00:00,2003-10-11 00:00:00,2013-03-04 00:00:00,1983-07-05 00:00:00,1983-04-03 00:00:00,1981-01-03 00:00:00,1990-03-18 00:00:00,1980-09-07 00:00:00,2014-05-15 00:00:00,{1F1F947F-FA85-4CD4-888F-773E95DB102E},{D22D55F1-0069-4AA2-A795-4595EA50AF63},,{0C4BDA23-7921-4FA5-80FD-8804F84084B5},{FFECFD25-56D6-4D76-80F9-740FE21DEB96},{B52E9B60-3F93-48CA-9EDC-24A629811945},{099E9709-C5D2-4A0F-877E-337815FD9E2A},{E4AD897E-C6DB-416B-926E-5A55E1E94E72},{5ADD5B8A-B88E-45F1-B6EA-DB29FDE21518},{3D20B092-A9EA-4E4A-993D-20BCFB4E8E8B}
251,614367492,1993462653,29069784,1485731269,127089498,1080689314,2020337821,801426306,1394278336,15064232,70LZBYXIZWEHG,EO4DIZ9A6SUYJ5OE,2MDVJ80BNMMO,62WIE6KZ7ZPGR9NNKRK4,RTF6MHLXXSF,,IG97DCONFCQ0YA,DTNVLDDIUDOKB7AYI6EERN,6DNCPVSLV2O,GFFC0MAYELHB2,2004-02-07 00:00:00,2013-01-25 00:00:00,2001-10-30 00:00:00,1963-06-06 00:00:00,1973-04-27 00:00:00,1963-11-03 00:00:00,2013-10-25 00:00:00,1965-05-24 00:00:00,,1991-03-28 00:00:00,,{A906F840-70B5-44E3-809F-9E425F216989},{E74A7152-38C0-442F-9F83-34CD91BE8713},{87A2A636-F5CB-42BC-9CB3-F7D4002662AE},{AB0E0EE2-2DFD-455B-B0F4-C1EB9FE227B1},{452BD65A-0DCE-4440-AEF2-FB99B93A6EA9},{E73EAC1E-76DC-4FEE-9BE0-05953351BD8E},,{664F093F-B76A-47FC-AAD6-DB999D804E75},{425E6D75-660F-4BEB-AF8C-591A81E6E20C}
252,1658775509,25768334,166166306,931590934,948158714,1778863270,,2026384493,43122744,872869028,PCYXTRB75V0CN6PTB,3WC35U4S2RB4VJBNYRNDVZ,471AWS79ZTW8MJ2CZ8IP,E2LT1BYDKEEK88336KUB,XCAPZK,,D7C38ZC16LWIS4,4J5C842WBFI,MNYXXBN6F5E,X0R3FI8E4BSUSIE,2002-12-27 00:00:00,1986-03-04 00:00:00,1984-05-19 00:00:00,2012-11-11 00:00:00,1993-01-06 00:00:00,2005-10-13 00:00:00,1983-08-25 00:00:00,,2003-04-25 00:00:00,1983-06-24 00:00:00,{2053DAE5-6F74-4495-AC9D-651400952C1C},{042DFD26-FE80-41E0-8AB3-131F9F0C2789},{DA63A1D6-AD71-4611-A760-C4D16FEE7814},{AF0165A8-E704-4BB4-BB9F-12DBE99BC9CE},,{0BC8BFAC-1B35-4388-93FF-7EEC4F3AD00C},{48331377-02A6-4A3E-94E5-FC8E7452DAF3},{730FD7C3-2404-4C0F-A01E-2C8159FF7ABF},{D27FFD63-B40B-4C96-8699-CC376CBF7B02},{BFAD5900-0EAF-45AC-B937-84B13496C770}
253,213190384,1736639810,1001818455,174788813,564404759,204363320,1213743812,635264305,611797433,322078208,MEBCKT2PAHDU1RZ9P7LK,JDJU8ZUJSLZO1A2GG4KIJ7AH,,P413MXN472ZUD40Y,MZZHJ1RA5ZMDC1GEFP0SM1,4NQJHNTI,QC5HVAMM2XS,8O8ZK8JSVLTN5LH2RGD,LDJ730FA80XAWS5JXIK,51L40ZETKRO9AWKY1RIDS,1993-05-04 00:00:00,1980-05-06 00:00:00,2005-01-29 00:00:00,1991-06-18 00:00:00,2012-08-20 00:00:00,2009-06-23 00:00:00,,1980-12-06 00:00:00,1966-11-17 00:00:00,1962-08-02 00:00:00,{A1C7104F-5004-4A64-9C32-E6E5D3D56614},{245DBB12-196A-4E22-BE22-E8A2B90BDDBC},{306F4E0D-698D-41CC-BEBD-99F5D789703C},{5957DEDA-C153-47E4-88F7-542A641C1D90},{A0664530-A99F-4695-9123-E6B734F5440D},{927D16B1-A136-4521-9DA5-A9BCED6ACED3},{D5BA4761-AC30-4051-96E9-A224F205A1F0},{614ECADF-15AA-4652-8D64-5FCCF48D2632},{F0F2945D-1DC1-426A-AB70-B75D4AFD6662},{F04D1816-3DF5-4B6A-BF82-F30ACF4DFC7F}
254,1594339097,1874022139,,374910150,1073101642,1954454736,,1016554834,1263815632,228611742,0YOHDB9MWKW7087G1AVHGSV,HQGYX8S,4IL42JI42H59CATN3D,,HC3D5U3X8MDIDEZ46IM8,OZEFQWL44AY6XFS06ZP,510863S65GAOQYE90EGME,TGRUMG,TG6S7NGT32794YRGQ,GUJ3YOYG2PJF0TSQIUFG,,1992-12-31 00:00:00,1991-11-01 00:00:00,,1975-03-31 00:00:00,1999-05-21 00:00:00,,2014-04-15 00:00:00,1969-12-09 00:00:00,1977-09-13 00:00:00,{16864E62-E140-4CA1-BF4F-98A4D620193B},{A05FF50F-589A-46E3-9FCE-84F9167E721F},{FDE7C814-5E88-4505-BCFA-26260B36438C},{B8873A9C-58D8-488B-BC02-EF5DB3F09964},{0D8825A2-5D93-414D-96DB-0A7BADCAF2C3},{0CD362DA-47D2-4987-BB1C-BFEB96E1CA03},{1102267D-C931-4B66-990C-2E8441CF9B54},{DB38EE11-F016-41DA-A2F1-BCE414CFD4D4},{E79F5556-DD58-4C14-9DBE-23D825A21273},{F84CB882-8CA1-4158-AC17-976A7715C38B}
255,675535432,,1326372400,,321958725,2144990637,580127714,1921353649,689935354,247602851,LOQG6MB7,Q36AC7X,21JTCOC0I34LANQ5B4,JJK0RTCMQ4RX,NPB5O13V2DU4P,FACWCOSQTBSLZJ,,XV9A3GQJT,GFWEX6L3OBVA59,,2009-07-11 00:00:00,1966-10-22 00:00:00,1982-12-29 00:00:00,1981-07-27 00:00:00,2007-12-06 00:00:00,1986-08-26 00:00:00,2007-10-18 00:00:00,1981-05-04 00:00:00,2002-02-15 00:00:00,1976-05-16 00:00:00,{B3555924-DF43-442E-9EF2-AF15FE96AC70},{66CDCD82-1612-4717-A17F-137F33E19FBD},{D7AFA8BF-9C95-41CC-9220-FE68B09D0CE2},{BC166F66-71D8-482A-97CE-EFE86071883E},{C8A27499-23B0-4C6D-BC20-4FB0739BC2B3},{C6B2DE84-1AF1-4038-BD57-124C59F6FFD3},{342B00BB-9CD1-4FAB-9EC3-136F02B31E51},{E5A1D4B9-B763-4281-8560-DB04D84BE212},{90AC3BE6-76A6-4DA6-9C06-A2400BD48CCF},{063B656F-B7A8-48CD-BC97-65C3D5C0AD8A}
256,237440246,658967174,1260761712,979026071,200664436,1695499092,590310279,938604699,2092592357,1433159531,4ZEOR0JN34,KMPBRBT,74V8ERN9VES9K,G8DCG8KUVL9,7R1EA,4SPNJ5OH0YF9CE4T7Q5QXKA,WNBEMN8,QYS03KTC36G,5D84YEOKUS2IWSNDOLGU,GAGWU7URDRE4S7FSY3,1963-11-21 00:00:00,1969-12-29 00:00:00,1988-12-15 00:00:00,2004-11-27 00:00:00,2016-02-11 00:00:00,1994-01-04 00:00:00,1984-07-22 00:00:00,1972-05-25 00:00:00,2013-12-01 00:00:00,1965-05-05 00:00:00,{05435231-CDAA-4440-91FC-7C7F298C44C9},{E052B9FB-670D-4190-AA24-252E72A0F09F},{7E9A52ED-745B-4A80-B74F-06F6A467D2E2},{9EF9F5C9-4FA7-4EA3-8976-8A7B86A8F4E3},{F5CF38E5-0C37-4AEA-8407-62891EF97801},,,{3DBB2E99-AA03-4AA1-B573-ABF169E16A02},{5B8569CF-B848-4255-8926-D8559B143CB6},{FF9B9C3A-C921-4EFE-B0D9-265C8778A5EF}
257,1913595280,747774109,1529638221,39488999,1474209746,1698667817,1220955925,1072961983,1522378907,672995668,,,JTL30POO21CS8X5LO,8X10F972O8YP0BACAN,3KA99RUT44,DS58S3G33W9QEMMR7U47QW,X10XPN8UQ2LHFCUHHE,LU5XFCWK,QRXHL0CSOPYP9MAE,AXZLFYND6DRM1XU6L4U703,1999-01-25 00:00:00,1964-05-09 00:00:00,,1993-02-01 00:00:00,1996-05-26 00:00:00,2002-03-17 00:00:00,1976-09-24 00:00:00,2008-03-08 00:00:00,1979-10-11 00:00:00,2008-03-03 00:00:00,{E9854327-E475-4975-BE2E-7A52C788875F},{7AB8B54D-797C-4173-BBFC-FF581B7DFD6D},{6CA825CE-2562-4ACF-A175-46D3AE339049},{6FB2A39A-8C26-4E8F-BA22-20EC8157CC4D},{CD20140F-F43F-4FE0-9F9D-0FA566404C87},{4AC2770E-CCFA-4731-B60C-4048DCE6EB42},{5DB7577C-D691-42BB-B4F1-42DEF06D2A7B},{7DF6271A-EB77-4D7D-99E7-A57CCBBD8B8B},{4837A295-8006-420E-BD45-FDC47D62827F},{E8FDA98C-B3FE-4ECD-B3D7-179AAD2DB1F7}
258,1197263526,246319306,1092083467,1237447414,381041283,1100609481,976702130,1323021466,,458914647,SWCS9FXZN,RSQQMWD43TI2MZQSTPXXXB3X,VHMN5ZZRA59,NKNIXJ302T,K04MQZ2,B5RPY,5ZVSTF,K3FOEV2YZJV,FUGGRILP528004D7EVFPRC,OOPJG2GDUHZEOMB,2014-02-07 00:00:00,1983-09-17 00:00:00,1972-08-31 00:00:00,1981-08-11 00:00:00,1999-02-27 00:00:00,1993-04-09 00:00:00,1985-12-06 00:00:00,1981-09-24 00:00:00,2011-06-12 00:00:00,2004-07-29 00:00:00,{C982CCC4-D06E-42B4-8979-FEA040FC258C},{B8B6E661-367D-4DAA-B47D-BBE02556FC18},{BF49DEA0-D8E5-4154-9895-2DD31FDDDD06},{019A8C0F-CDD2-411D-B2CD-9B42D11D743A},{A1631AD5-27AD-4DBE-989F-04B7694D8F08},,{CC729BA3-C4B1-4F8C-8991-1E0293CB8C0D},{5D272331-9CBC-43DA-8B52-0AA03E1ED066},{16013FD7-CA22-42A9-A609-6BA46A9D82C9},{AA25591C-C52B-4B51-9756-D07ED8C22129}
259,1133690422,1193205574,1035839552,1399256262,711181727,82438457,1211918286,467742620,,45627890,I2T7C5YLPMR4VZH2E,,QKKBCES25DHFYS00IWFV,H9JHD4IPNQ8,7RS58N6Q,LFC9QUR,6ECL14AXTPZ1GW,J00HIA5557BB5145OSGC4,A7ZMAWNETZGG414I6IH,3921U3MYPK8D9ZJSX4JR2,1979-04-27 00:00:00,,1962-10-06 00:00:00,1992-11-19 00:00:00,1976-11-23 00:00:00,1996-12-09 00:00:00,2011-03-20 00:00:00,,2011-09-16 00:00:00,1985-04-03 00:00:00,{F921BBD0-0667-4762-9FFF-D79C7ADD4F5F},{7DEDD709-27CA-407C-9AC5-ED720B0E2672},{9E1A68B9-B305-45FF-A7FE-C5FCD40AC754},,{01863084-D8D4-447A-9301-D6370BF79A70},{60C53BF5-7293-426E-9F28-C558D50A7587},{AA4DA653-440C-4886-9A87-F09E730D4869},{35990CAF-BB76-4B8F-8C68-F93DDF5D34A0},{93521B53-976F-44C6-BF3A-B70C8C1B33E4},{4B6BE5FA-A536-408B-A1A8-2624C1BCB8D7}
260,525215365,2056981722,55147760,1425066986,389443712,1485269923,843704556,1040761175,,168011246,VCPQRMN6RSG,UBPY1,K3O5DIC777Y1SIEG8SQY81,OV13ECWWHXB1XTMJKP,3OU1Q4QGLH7TH0RS,35LCU5GMT,HOS1B59A,KVPL90SU7C42,EI03ZVELBAD2O1F4R,5TJ51UEY2WMLON,1997-05-18 00:00:00,,1971-05-22 00:00:00,1984-01-13 00:00:00,2014-06-28 00:00:00,1983-09-20 00:00:00,,1978-12-01 00:00:00,1983-03-08 00:00:00,1993-06-18 00:00:00,{CFB75B79-06B7-4E2A-9D58-5C9548ACC184},{27D4A619-DBF2-4DB6-9683-A27D0A402CDE},{8001ED1E-D56C-4F65-BF05-1C7B07E61379},{CD6CA78A-8316-4BA4-9D64-6FC2657081A7},{E64BE034-4038-41C1-96C6-34E7BDB98036},{39EE49C2-E343-4204-A1F7-840E493F0956},{932234F6-4F42-4BC4-9202-98D53686650C},{18DE6A42-8279-4E9C-AA1B-D16BC3BEE42C},{29EF99E7-68B5-4DE4-8D37-55F2BBDDD06C},{1F84FC5F-BB90-4974-A4B7-10E0F0C9DD97}
261,1501581544,,1492077445,1151420000,,1537630610,,,1363962762,1551500131,N36NT19CH23PG8ZR,,ZS12XBMJEKSSE6O41A8F7,,1K7TNRU0K,BWBJMGR42ZJYT1D7R7E6,TBMD36W02IIENI00V8Q43S,O2JUC2G81FCA6INUH,BQOO5G0LFQFCBT1ZAXCX9BJ,G04NU5W1V,1969-12-21 00:00:00,1983-04-21 00:00:00,,1979-05-30 00:00:00,1963-10-01 00:00:00,1996-02-09 00:00:00,1963-05-11 00:00:00,1969-09-17 00:00:00,1981-10-25 00:00:00,1969-08-09 00:00:00,{348A8329-BBC3-401E-8CFE-1130DBE0A3CF},{690E8E85-BF70-4AEE-8253-06866E103FFD},{42A46760-9836-4AE4-B686-091A23B39792},{CB88FA37-5A64-4DF5-83F9-F70281571693},{82DABAE4-B2CC-4AD4-B72F-92E7503E3C39},{B86B05B2-5FAB-4D40-9477-1130176EF45A},{5F30C4A3-0A68-42A4-BD58-486F2F592DC3},{F8C3E65D-35D0-4B8D-809E-4BB9504D831F},,{31FEFDA7-C4FE-40C5-BC7A-1D51BB218AA6}
262,1213945987,,905196408,1290619234,1326994132,1480714747,1145127506,1619145833,259114840,584091306,H8RMYQ97HZ7PRQ8E1WOT2,QDN9PLCUGHEMVA90VW,,,6BS2VMS5FAQKBILQUVFF,MEME2527A,ZGMQW0Z,CD6L90OFCH,9YYOQRTXDHAD,C8974PEQFIH,1969-02-16 00:00:00,1987-03-08 00:00:00,2008-10-12 00:00:00,1966-06-23 00:00:00,2000-02-27 00:00:00,1997-09-21 00:00:00,1971-02-19 00:00:00,1970-09-09 00:00:00,1972-07-08 00:00:00,1966-01-19 00:00:00,{229BB819-F4B3-4580-B4AE-36F521AFDE2F},{5F79780A-6672-4BC6-8DFA-252492E73761},{42681E5F-0ECD-43CA-89ED-DE34994C3B70},{74E8911C-1174-4920-9118-9E9D2DA8F9CB},{163EDCA7-E91C-4894-BBE2-618337518879},{F00FE473-B46A-499C-812E-5B308720163E},{BBE6F465-EE49-476B-971B-D54198A99C9C},{DA6A14C6-A925-48BC-9CED-EA0B7B17E401},{2E2F773F-2242-47E9-9D6B-080BDC7FBB94},{1DA1E796-EC6C-45F2-B040-933AAE2D7AC5}
263,1184100373,441981018,,1035776262,975665612,506877424,802602875,1231151140,,1636579675,0JKFO5ROAR,JSG7I417YI0R4,ADFHN1UTJJJ2T4CF8W21,WCD9YUSS2LXCQL,NYZ96Y8CIC,,5BA7UQCENC9A1Q8FQN1J,EB5T8EA1V,06JWE643F9V08,A61Y42DW7,1964-10-03 00:00:00,1989-01-14 00:00:00,1967-01-08 00:00:00,1986-12-12 00:00:00,,1962-10-23 00:00:00,1998-08-01 00:00:00,1979-05-23 00:00:00,2011-09-03 00:00:00,1989-10-06 00:00:00,{A3BE8D1C-4FDD-4B5A-81C6-BEB80A62BC4C},,{9859D10F-1084-43D6-A312-AC337285BED6},{12314FE4-ED82-4F75-BAA5-C113B94CF99A},,{A97A4D9C-7757-43AF-B3BB-83A8B00AADFB},{CD4963CE-C722-485A-BD1B-890244BEDC2D},,{0EE9B0D9-7217-4ED6-AFB0-572B46CD412E},{CB11BFB0-E5C6-49C8-97F7-844B616B0AB9}
264,1360670320,609253776,1415691905,1924084834,1897209337,829687686,1539308925,264919481,718045305,956637298,MVNPWFV139WT58OJM5IUUUQ,WTKC1ZTYHKA6,,KVCC1V4OZO9THXM2FSCAVLY,D4XYNNP4LK,ND11FUY2GMB4S5N,M96A2Y0H0MAUY5NNJ1PLJQ19,032GR9,,KBRVPAUOHXISQYRIE8S06H70,2012-09-03 00:00:00,1984-01-10 00:00:00,2008-06-27 00:00:00,2013-08-08 00:00:00,2012-05-05 00:00:00,1979-08-12 00:00:00,1970-11-27 00:00:00,1978-06-27 00:00:00,1963-12-24 00:00:00,1979-06-12 00:00:00,{1ED3112E-2C0A-4EE2-A73B-132B2A287B0C},{12BD6148-B91A-4FA0-9DD8-39EB2E5212E4},{4F7E10C1-6799-4487-8EA1-1885AA2636A0},{2F749718-58AC-463E-8B5F-CEC11FC745F5},{D113A0DF-387D-4266-8682-2C53B1823647},{72559DDF-5CF5-4618-8E01-AA8D1907D7F1},{5511468A-6E90-47A7-98E5-C7B0E6304020},{E2A35AF7-CDB8-4A85-916A-0C46399F9012},,
265,176416502,1618272861,1056259319,327873073,773192473,587294107,1132845860,312080318,2061149806,425729705,YVZEX2DWR94059HAKSITHG,71SGROD6CHOTB04JCH4X,XW7PXP8RXS67H6K7FD68XXV,UX8RALBM9D5IB0X7UU5WES89,11RJ9,RC29AWG4VH,ZEMIACDZB4CZ,8TK50D48UX57,Z1SKFVP6OSQG6MHWACAWYWU,YT0UZNCSGAKM1T,2012-11-12 00:00:00,1969-12-22 00:00:00,1983-06-30 00:00:00,1972-10-06 00:00:00,2001-08-14 00:00:00,1996-09-06 00:00:00,2012-03-26 00:00:00,1975-05-04 00:00:00,1973-03-21 00:00:00,2005-08-23 00:00:00,{36AA1D7E-4C32-4E5A-83BB-C21985D9C4C3},{B8CF75B8-499F-4FBD-8443-A379C8CD0F9B},{DB56ECD5-9903-40E1-9639-B7F858BBB6CB},{51600598-D818-427A-8DEF-CC33A45DE2AD},,{89119CF2-508F-45E2-A89A-40E696033A0F},,{90931AA4-C65D-4E01-97F8-0EF8DD03664F},{A9B2B785-E3D6-43DC-BDDC-DE795019E342},{D3958F18-8A1B-4C77-8333-AB87070F6AE0}
266,592386261,1141449497,1505109679,,1654704125,1978444725,135658560,1352552333,1246448467,1198268161,CT8CMJZQX95RF2YOJKIXUPQ,8XZXUJE2O50JQJP5BELB97I8,4LKNWCDDOVA,,1Z067E2B21TLF49BP09,2RBJXGN545IBV,GLATS2ST3K,DMGJ34L8H,,7PF85LKUVZ,1967-09-19 00:00:00,1986-05-27 00:00:00,1995-08-08 00:00:00,2013-12-12 00:00:00,,2001-01-14 00:00:00,1977-04-12 00:00:00,1997-07-18 00:00:00,,,{8EE49450-B98F-4BD8-AC02-4A5381CE8BDB},{CCC3EBA2-8BB9-423A-9BFB-7C94F6D95F95},{D0B92BB6-B9FD-474F-978E-4461A5FA7A81},{D3510D53-08DD-4FA7-9FD9-9DAEB3034B96},{DD3042CD-AB54-4A66-9303-DD05162C89AB},{F413DFE7-2969-4C07-B08A-BD9E21DCA661},{62D3D80F-775C-4FC7-A796-6B4403274370},{50610E95-982A-43CA-8406-D3C59866CC30},{4D2AFDE6-FD4A-4BF8-9703-DC24D9BC7A0E},{044CB31A-2467-4EAD-BFAF-455E069CDF2C}
267,1404752983,21306332,1393566743,999951200,1185349600,287187316,1460397166,1090814676,,2123285165,LJ6EKKXOQ94W90KY7,6CVBBBUW288,8AINV6CM0CVUSSZ78,HYIUZI5CZY4QS2JX9S7D,8GA9RTT5Y4,870PSF03,5VD2I4ZOB0Z80BU01M,9ALL3M7TA1MI6JLO6YKYFJ,,,1962-07-04 00:00:00,1999-02-10 00:00:00,2004-02-27 00:00:00,,1976-05-12 00:00:00,1998-08-19 00:00:00,1978-01-13 00:00:00,2013-11-05 00:00:00,,,{BB1D57C5-AF9F-44AE-81A0-C1F9BAAC6FCC},,{A89965BE-D0BF-4F3D-ABC9-A45527779803},{9693537B-EC86-4D70-B544-AC2F2370E4E4},{DE454266-C62B-482E-8A6A-04D48A682D8E},{5011B2A4-45BF-455F-8FAF-856D6EF7B87D},{9C78279B-0AE0-4602-AA4C-50228A8BAEFD},{3F02D905-30D4-4045-BA20-F3CEEB6D57B2},{C9D01AB4-CAAA-43B6-9978-08B044ED8610},{78391FAA-E51C-42A9-B2E2-22F713CD06A6}
